time,node,iface,class,drops_per_sec
42,CR2,cr2-lere,1:2,0
42,CR2,cr2-lere,1:3,0
42,CR3,cr3-lere,1:1,0
42,CR3,cr3-lere,1:2,0
42,CR3,cr3-lere,1:3,0
44,LER_Ingress,leri-cr1,1:1,32421
44,LER_Ingress,leri-cr1,1:2,16247
44,LER_Ingress,leri-cr1,1:3,8154
44,LER_Ingress,leri-cr2,1:1,0
44,LER_Ingress,leri-cr2,1:2,0
44,LER_Ingress,leri-cr2,1:3,0
44,LER_Ingress,leri-cr3,1:1,0
44,LER_Ingress,leri-cr3,1:2,0
44,LER_Ingress,leri-cr3,1:3,0
44,CR1,cr1-lere,1:1,0
44,CR1,cr1-lere,1:2,0
44,CR1,cr1-lere,1:3,0
44,CR2,cr2-lere,1:1,0
44,CR2,cr2-lere,1:2,0
44,CR2,cr2-lere,1:3,0
44,CR3,cr3-lere,1:1,0
44,CR3,cr3-lere,1:2,0
44,CR3,cr3-lere,1:3,0
45,LER_Ingress,leri-cr1,1:1,34637
45,LER_Ingress,leri-cr1,1:2,17357
45,LER_Ingress,leri-cr1,1:3,8720
45,LER_Ingress,leri-cr2,1:1,0
45,LER_Ingress,leri-cr2,1:2,0
45,LER_Ingress,leri-cr2,1:3,0
45,LER_Ingress,leri-cr3,1:1,0
45,LER_Ingress,leri-cr3,1:2,0
45,LER_Ingress,leri-cr3,1:3,0
45,CR1,cr1-lere,1:1,0
45,CR1,cr1-lere,1:2,0
45,CR1,cr1-lere,1:3,0
45,CR2,cr2-lere,1:1,0
45,CR2,cr2-lere,1:2,0
45,CR2,cr2-lere,1:3,0
45,CR3,cr3-lere,1:1,0
45,CR3,cr3-lere,1:2,0
45,CR3,cr3-lere,1:3,0
47,LER_Ingress,leri-cr1,1:1,34740
47,LER_Ingress,leri-cr1,1:2,17401
47,LER_Ingress,leri-cr1,1:3,8737
47,LER_Ingress,leri-cr2,1:1,0
47,LER_Ingress,leri-cr2,1:2,0
47,LER_Ingress,leri-cr2,1:3,0
47,LER_Ingress,leri-cr3,1:1,0
47,LER_Ingress,leri-cr3,1:2,0
47,LER_Ingress,leri-cr3,1:3,0
47,CR1,cr1-lere,1:1,0
47,CR1,cr1-lere,1:2,0
47,CR1,cr1-lere,1:3,0
47,CR2,cr2-lere,1:1,0
47,CR2,cr2-lere,1:2,0
47,CR2,cr2-lere,1:3,0
47,CR3,cr3-lere,1:1,0
47,CR3,cr3-lere,1:2,0
47,CR3,cr3-lere,1:3,0
49,LER_Ingress,leri-cr1,1:1,32885
49,LER_Ingress,leri-cr1,1:2,16471
49,LER_Ingress,leri-cr1,1:3,8274
49,LER_Ingress,leri-cr2,1:1,0
49,LER_Ingress,leri-cr2,1:2,0
49,LER_Ingress,leri-cr2,1:3,0
49,LER_Ingress,leri-cr3,1:1,0
49,LER_Ingress,leri-cr3,1:2,0
49,LER_Ingress,leri-cr3,1:3,0
49,CR1,cr1-lere,1:1,0
49,CR1,cr1-lere,1:2,0
49,CR1,cr1-lere,1:3,0
49,CR2,cr2-lere,1:1,0
49,CR2,cr2-lere,1:2,0
49,CR2,cr2-lere,1:3,0
49,CR3,cr3-lere,1:1,0
49,CR3,cr3-lere,1:2,0
49,CR3,cr3-lere,1:3,0
50,LER_Ingress,leri-cr1,1:1,34082
50,LER_Ingress,leri-cr1,1:2,17079
50,LER_Ingress,leri-cr1,1:3,8574
50,LER_Ingress,leri-cr2,1:1,0
50,LER_Ingress,leri-cr2,1:2,0
50,LER_Ingress,leri-cr2,1:3,0
50,LER_Ingress,leri-cr3,1:1,0
50,LER_Ingress,leri-cr3,1:2,0
50,LER_Ingress,leri-cr3,1:3,0
50,CR1,cr1-lere,1:1,0
50,CR1,cr1-lere,1:2,0
50,CR1,cr1-lere,1:3,0
50,CR2,cr2-lere,1:1,0
50,CR2,cr2-lere,1:2,0
50,CR2,cr2-lere,1:3,0
50,CR3,cr3-lere,1:1,0
50,CR3,cr3-lere,1:2,0
50,CR3,cr3-lere,1:3,0
52,LER_Ingress,leri-cr1,1:1,36464
52,LER_Ingress,leri-cr1,1:2,18258
52,LER_Ingress,leri-cr1,1:3,9170
52,LER_Ingress,leri-cr2,1:1,0
52,LER_Ingress,leri-cr2,1:2,0
52,LER_Ingress,leri-cr2,1:3,0
52,LER_Ingress,leri-cr3,1:1,0
52,LER_Ingress,leri-cr3,1:2,0
52,LER_Ingress,leri-cr3,1:3,0
52,CR1,cr1-lere,1:1,0
52,CR1,cr1-lere,1:2,0
52,CR1,cr1-lere,1:3,0
52,CR2,cr2-lere,1:1,0
52,CR2,cr2-lere,1:2,0
52,CR2,cr2-lere,1:3,0
52,CR3,cr3-lere,1:1,0
52,CR3,cr3-lere,1:2,0
52,CR3,cr3-lere,1:3,0
54,LER_Ingress,leri-cr1,1:1,34867
54,LER_Ingress,leri-cr1,1:2,17471
54,LER_Ingress,leri-cr1,1:3,8774
54,LER_Ingress,leri-cr2,1:1,0
54,LER_Ingress,leri-cr2,1:2,0
54,LER_Ingress,leri-cr2,1:3,0
54,LER_Ingress,leri-cr3,1:1,0
54,LER_Ingress,leri-cr3,1:2,0
54,LER_Ingress,leri-cr3,1:3,0
54,CR1,cr1-lere,1:1,0
54,CR1,cr1-lere,1:2,0
54,CR1,cr1-lere,1:3,0
54,CR2,cr2-lere,1:1,0
54,CR2,cr2-lere,1:2,0
54,CR2,cr2-lere,1:3,0
54,CR3,cr3-lere,1:1,0
54,CR3,cr3-lere,1:2,0
54,CR3,cr3-lere,1:3,0
56,LER_Ingress,leri-cr1,1:1,32908
56,LER_Ingress,leri-cr1,1:2,16482
56,LER_Ingress,leri-cr1,1:3,8275
56,LER_Ingress,leri-cr2,1:1,0
