time,node,iface,class,drops_per_sec
43,LER_Ingress,leri-cr2,AF42,0
43,LER_Ingress,leri-cr2,AF43,0
43,LER_Ingress,leri-cr3,AF41,0
43,LER_Ingress,leri-cr3,AF42,0
43,LER_Ingress,leri-cr3,AF43,0
44,LER_Ingress,leri-cr1,AF41,152126
44,LER_Ingress,leri-cr1,AF42,202728
44,LER_Ingress,leri-cr1,AF43,101368
44,LER_Ingress,leri-cr2,AF41,0
44,LER_Ingress,leri-cr2,AF42,0
44,LER_Ingress,leri-cr2,AF43,0
44,LER_Ingress,leri-cr3,AF41,0
44,LER_Ingress,leri-cr3,AF42,0
44,LER_Ingress,leri-cr3,AF43,0
45,LER_Ingress,leri-cr1,AF41,151874
45,LER_Ingress,leri-cr1,AF42,202435
45,LER_Ingress,leri-cr1,AF43,101220
45,LER_Ingress,leri-cr2,AF41,0
45,LER_Ingress,leri-cr2,AF42,0
45,LER_Ingress,leri-cr2,AF43,0
45,LER_Ingress,leri-cr3,AF41,0
45,LER_Ingress,leri-cr3,AF42,0
45,LER_Ingress,leri-cr3,AF43,0
46,LER_Ingress,leri-cr1,AF41,148452
46,LER_Ingress,leri-cr1,AF42,202707
46,LER_Ingress,leri-cr1,AF43,101355
46,LER_Ingress,leri-cr2,AF41,0
46,LER_Ingress,leri-cr2,AF42,0
46,LER_Ingress,leri-cr2,AF43,0
46,LER_Ingress,leri-cr3,AF41,0
46,LER_Ingress,leri-cr3,AF42,0
46,LER_Ingress,leri-cr3,AF43,0
47,LER_Ingress,leri-cr1,AF41,148022
47,LER_Ingress,leri-cr1,AF42,202622
47,LER_Ingress,leri-cr1,AF43,101307
47,LER_Ingress,leri-cr2,AF41,0
47,LER_Ingress,leri-cr2,AF42,0
47,LER_Ingress,leri-cr2,AF43,0
47,LER_Ingress,leri-cr3,AF41,0
47,LER_Ingress,leri-cr3,AF42,0
47,LER_Ingress,leri-cr3,AF43,0
48,LER_Ingress,leri-cr1,AF41,150543
48,LER_Ingress,leri-cr1,AF42,203138
48,LER_Ingress,leri-cr1,AF43,101571
48,LER_Ingress,leri-cr2,AF41,0
48,LER_Ingress,leri-cr2,AF42,0
48,LER_Ingress,leri-cr2,AF43,0
48,LER_Ingress,leri-cr3,AF41,0
48,LER_Ingress,leri-cr3,AF42,0
48,LER_Ingress,leri-cr3,AF43,0
49,LER_Ingress,leri-cr1,AF41,150871
49,LER_Ingress,leri-cr1,AF42,202549
49,LER_Ingress,leri-cr1,AF43,101276
49,LER_Ingress,leri-cr2,AF41,0
49,LER_Ingress,leri-cr2,AF42,0
49,LER_Ingress,leri-cr2,AF43,0
49,LER_Ingress,leri-cr3,AF41,0
49,LER_Ingress,leri-cr3,AF42,0
49,LER_Ingress,leri-cr3,AF43,0
50,LER_Ingress,leri-cr1,AF41,150104
50,LER_Ingress,leri-cr1,AF42,202380
50,LER_Ingress,leri-cr1,AF43,101195
50,LER_Ingress,leri-cr2,AF41,0
50,LER_Ingress,leri-cr2,AF42,0
50,LER_Ingress,leri-cr2,AF43,0
50,LER_Ingress,leri-cr3,AF41,0
50,LER_Ingress,leri-cr3,AF42,0
50,LER_Ingress,leri-cr3,AF43,0
51,LER_Ingress,leri-cr1,AF41,150469
51,LER_Ingress,leri-cr1,AF42,202330
51,LER_Ingress,leri-cr1,AF43,101170
51,LER_Ingress,leri-cr2,AF41,0
51,LER_Ingress,leri-cr2,AF42,0
51,LER_Ingress,leri-cr2,AF43,0
51,LER_Ingress,leri-cr3,AF41,0
51,LER_Ingress,leri-cr3,AF42,0
51,LER_Ingress,leri-cr3,AF43,0
52,LER_Ingress,leri-cr1,AF41,150168
52,LER_Ingress,leri-cr1,AF42,202270
52,LER_Ingress,leri-cr1,AF43,101136
52,LER_Ingress,leri-cr2,AF41,0
52,LER_Ingress,leri-cr2,AF42,0
52,LER_Ingress,leri-cr2,AF43,0
52,LER_Ingress,leri-cr3,AF41,0
52,LER_Ingress,leri-cr3,AF42,0
52,LER_Ingress,leri-cr3,AF43,0
53,LER_Ingress,leri-cr1,AF41,150290
53,LER_Ingress,leri-cr1,AF42,203312
53,LER_Ingress,leri-cr1,AF43,101655
53,LER_Ingress,leri-cr2,AF41,0
53,LER_Ingress,leri-cr2,AF42,0
53,LER_Ingress,leri-cr2,AF43,0
53,LER_Ingress,leri-cr3,AF41,0
53,LER_Ingress,leri-cr3,AF42,0
53,LER_Ingress,leri-cr3,AF43,0
54,LER_Ingress,leri-cr1,AF41,150449
54,LER_Ingress,leri-cr1,AF42,203122
54,LER_Ingress,leri-cr1,AF43,101564
54,LER_Ingress,leri-cr2,AF41,0
54,LER_Ingress,leri-cr2,AF42,0
54,LER_Ingress,leri-cr2,AF43,0
54,LER_Ingress,leri-cr3,AF41,0
54,LER_Ingress,leri-cr3,AF42,0
54,LER_Ingress,leri-cr3,AF43,0
55,LER_Ingress,leri-cr1,AF41,150920
55,LER_Ingress,leri-cr1,AF42,202427
55,LER_Ingress,leri-cr1,AF43,101213
55,LER_Ingress,leri-cr2,AF41,0
